"Show","Date","Review","Rating"
"Arrow",2017-09-29," From the first season I thought that this show was unique and had a lot of promise; it was full of intrigue and frustrating characters who seemed to be neither good or bad in a way contrasting to so many superhero films/series. To say how much I enjoyed the show in the first and second seasons I was thoroughly disappointed from there in and yet I stuck around for two more seasons. The worst things about the show was how repetitive the villains became and how easily supposedly dead cast members were somehow brought back to life. I just wish this show had finished at it's peak after season two! ","6"
"Arrow",2017-08-11," I used to think Arrow was a great show until the first episode of season 3,that was when the show went downhill in my opinion.I first like seeing a dark version of the popular archer Green Arrow from DC Comics and seeing popular characters that were supporting characters of Green Arrow come to life in the Green Arrow's own dark story which seemed pretty interesting for the first two seasons.But when the show had it's season 3 premiere and it introduced Ra's al Ghul and more stories similar to other Batman stories started to be on the show,that's when the Green Arrow of the cw started to feel more like a parody and Felicity,his main love interest on The CW started to feel like her getting paralyzed and being named Overwatch was stolen from the story of how Batgirl/Barbara Gordon got paralyzed and got the nickname Oracle and fell in love with Batman.And I still can't believe the writers didn't mind killing of the Black Canary in season 4,who is the real main love interest of the Green Arrow and not Felicity Smoak. ","1"
"Arrow",2017-08-11," The action scenes are excellent and the story line if you are fan of super heroes in comics but the relationships between them are like the bold and the beautiful!like an American or Turkish soap opera!!!so beautiful faces with so boring personalities!!laurel??pffffff so predictable and flat as a woman!only felicity keeps the level up OK it is not game of thrones to have complexity in the characters but why so flat feelings?? P.S are we serious???im in season 2 and it's getting worse the romance part is awful soryyyy I mean stupid!!are the comics like this???mr director please this is not a soap opera!! PS2 at the end season 2 was much better and the love story between felicity and arrow seems the only real one!i hope to continue like this!!manu Bennett great performance as in Spartacus,he is a great actor he made season 2 more interesting PS 3 I quit watching at season 4...it could be a good show but unfortunately the script and the production are poor and in the soap opera's level...that's why I lowered my review to 4/10 What a pity :( ","4"
"Arrow",2017-07-27," I love superhero movies...I mean love em...I love Marvel and DC movies I do not have a favorite between the two I just love em both. I haven't read any comic books so I have to research origin stories and stuff. With that being said..The TV shows are a very different, which is to be expected. I still like some of em very much. Well I can safely say I really like the Flash. It is expected that superheros shows are cheesy I mean come on...sometimes the cheese on top makes it better. With that being said Arrow is to cheesy for me...I binge watch every show I watch and I watch a lot of shows (quite a range of em). The Flash, and Arrow do a lot of crossovers that is why I began watching Arrow so that I could follow that story line because of the cross overs. I am in to the 5th season and I just don't think I can I watch another a season. I will get through this one but my God! It is like the characters aren't growing at all. 5 yrs in to the season and Oliver is still the same whining, brooding woe is me character he was in season 1. How can he be so pathetic and at the same time be so cocky to think every thing that happens in the universe is some how his doing? Who is he GOD? The constant self torment, it is like be the Arrow or don't already! Kill or stop. At the same time every freaking season Thea has to go find herself. She loses sight of who she really is every season, come on. Who is writing this crap? Can she please find herself and be good? It has been 5 years what is going on? Of course there are the canaries. Can they just die or freaking live already? It is sooo ridiculous the same story written every season.The betrayals. How many times can Oliver MCQueen get betrayed by someone he trust before he learns to stop being an idiot? He is supposed to be the mayor and the Green Arrow protecting the city on two different fronts yet he is constantly trusting anyone who comes into his life and being played. Come on. A person has to have better instincts than that to run a city or be a super hero! This season with this new team!This new team is awful. I mean awful. There is literally 0 purpose for any of them to be with Oliver. They can't fight, they don't have any powers, their instincts suck. The only one that could do anything was the one with the suit that had power. Mr. Wonderful or whatever is good at tech stuff but who needs him when they have Felicity, except he is also good at being a punching bag. The Jason Voorhies want be is a terrible substitution for that other guy they had that Thea was dating (I am terrible at remembering names).I have started this season so I have to finish, but right now it is killing me. Every scene, and every episode so far is just so dumb. ","3"
"Arrow",2017-07-21," Arrow piloted in 2012. I loved the first season. Oliver Queen returns from his island he was stranded on and decides to fight crime because of his father and to make Star City better so he becomes the vigilante known as the Green Arrow. The first season was amazing and had a great plot. Stephen Amell had quality acting and the actors for Felicity, Diggle, and Laurel are all good. So I thought it wasn't going to get better. It got better. Season 2 was much darker and was highlighted by a new villain. It contained more quality acting and more Oliver flashback scenes. So after that I loved Arrow. But it didn't last. Season 3 wasn't necessarily terrible but it lost something about the first 2 seasons that made it great. It had a different vibe and it just didn't have a great plot. Season 4 gets too supernatural and season 4 is a low point for the series and I didn't enjoy it that much. I reluctantly watched season 5 which initially isn't great but by the end it recovers from season 4s problems. I would recommend this show but it's not perfect. It does have some weaknesses but it's a good show at its best ","8"
"Arrow",2017-07-21," I have watched four seasons, and this show has gone from great to fantastic! First of, I am not very familiar with the comic, but I have done some reading up post watching. The first season has a lot of introductions, explaining and character growth. The second and third season expands on this and while the good parts becomes better, the not so good parts starts to show more. Some say there is too much drama in the show, I say yes, there is drama, bu that makes the characters, motifs and bonds that much stronger any you get a real sense of what they are fighting for. By the end of the third season I felt like I was feed too much of an excellent meal, and really hoped there would be some changes until season four. I really got what I wished for! Oliver Queen finally starts to smile a lot more and leaves his previously troubled self behind. The chemistry between the characters is almost touchable and the fight scenes are simply amazing. Just watch episode 6 of season 4 for a great example. This particular shot just goes on and on without any cut. Simply breathtaking!Arrow is heavily tied to the Flash series so it is almost mandatory to watch them side by side in the right order. I personally don't mind this as I love Flash also. ","9"
"Arrow",2017-07-06," Arrow is just the show, you'd watch, when you are bored to death. Aside from that, this has the best background story, you'll ever experience from a life series. On the other hand, it gets milked by the present to an extent, where it just gets boring.Judging by the book, the Author really made a poor job. The setting, acting and everything else was just so there was a barely standing hero-series. => Normal guy becomes hero, kills and arrests bad people and has all the women he wants.=> Bad people wanna kill him and the women, he looses the women. => Hero stops them. => Hero becomes hyped, kills and arrests more bad people and has all the women he wants.Looping all the way to the end of the series.This kind of reminds me of Superman mixed with Robin Hood and Batman.Sure, there are some parts where I laughed and really got hyped by the next episode, but comparing to others, these moments were minor in arrow. As the 3rd Season started, I suddenly felt, why this series has such a bad reputation. Everything went viral, to complete confusion. The impression I got, worsened and kept its pace.For everyone considering watching a mainstream Hero-Vigilante-RobinHood-Richguy-Series. Why not just watch arrow? Considering that: I dare you to watch past season 2. ","8"
"Arrow",2017-07-03," If you're lucky you have yet to watch this horrible show. There is so much wrong with this show that I'm actually having trouble thinking of how/if I will present all the issues.First off, even if this show was well written (which it most certainly isn't) it wouldn't show up on screen due to the human statues that are delivering the dialogue. Stephen Amell is an absolute board. Sure, he's good looking but come on CW, he's terrible! It's as if the casting directors went to the nearest Abercrombie and Fitch photo shoot and chose the best looking guy to be their lead! Secondly, am I the only one who thinks that characters must have strong motivation to change? If characters make huge decisions as a result of small events those decisions are seen as cheap and meaningless. This show is the cheapest of them all.My third and final complaint (that I will list) is please stop recycling lines, it's gut churning.Unless you like poking fun at terrible shows don't go near this one. ","1"
"Arrow",2017-06-28," Arrow is certainly the best DC superhero TV show along with Gotham. Features DC characters such as Green Arrow, Deathstroke (the best of the lot), Black canary and Felicity Smoak!! The reason why Arrow is better than many other shows such as Iron Fist is because of the whole flashback and present thing that goes on... the way in which the show is made is unique and that's the best part about the show!!The 1st season is watchable but then the 2nd season arrives which is amazingly awesome just because of a single character and that is none other than Deathstroke!!Watch this one... it's amazing!! ","10"
"Arrow",2017-06-22," It was pretty alright at first, but is now a crappy show, with lame plots, and lot of boring and annoying characters. The fight scenes were alright at first, but they're trying to look cooler with no avail, with unnecessary spins and stuff, the action scenes are rubbish and hilarious, with awful choreography. ","1"
"Arrow",2017-06-22," Arrow may be the worst superhero show on T.V. Season 1 & 2 were good but after that it went down hill. The writing is terrible and the acting is worst. Everyone on the show is melodramatic. Everyone is so serious all the time. The writers constantly write the story into a corner and us The easy way out to fix the situation. Eventually everything become meaningless bc u know they will just take the easy way out. Ex: Magic pill , futuristic technology, dream sequel, secret twin and clones..etc. Plus the felicity can hack into literally anything in the world. She might actually be the strongest superhero in the show.One of the main characters was shot and supposedly was  permanently  paralyzed then in like three episodes the character gets a magic chip or something installed in their spine to magically heal themselves. One fake out is okay but the show only consists of fake outs. To the point that it becames predictable. Nobody ever dies except the fact that they have fake killed off every character on the show. Every arrow episode ever : actor 1 : I can't trust you. If u go ahead with your plan we can't be friends anymore. Actor 2: I have to. By the end of the episode problem is resolved and the gang is back together. Rinse and repeat ","2"
"Arrow",2017-06-21," I really enjoyed watching season 1. The story line had a purpose, I wanted to know how he survived and so on. The ending of season 1 was also great, but after that it just felt the story lost its momentum. Season 2 started with really nothing, everything sort of had to restart, and for me it couldn't. The nail in the coffin was when Sara Lance showed up apparently surviving the boat accident as well. Even though they showed the situation when she was lost at sea. After that it just fell apart for me and I could not watch a single episode. ","5"
"Arrow",2017-06-14," MAY CONTAIN SPOILERS Wow... Just plain bad... Green Arrow is the worst super hero (it pains me to write super) ever portrayed on screen... movie or TV.. yeah even worse than daredevil the movie and catwoman with Halley Berry... THINK ABOUT THAT FOR A SECOND!This show fails across the board... directing, acting, writing... But the biggest failure is demographic.. show is too stupid and cliché for adults but too serious for kids... Main protagonist is just a regular guy... like really nothing special about him (except banging everything that moves and abbbbsss), he cant even fight.. AT ALL... he gets his ass kicked in almost every episode by regular guys not to mention elderly.. And the message it send to younger audience is plain wrong... Its OK to harbor mass murderer as long as they are family??? What? Female protagonists are portrayed like emotion driven morons who cant think or do anything by themselves... Like every female protagonist cry at least twice per episode, there is less crying in soap operas... Ohh and the cringe worthy  drama  is the pinnacle of bad writing... This review box doesen't support enough words for me to explain everything that is bad with this show!I would not recommend this show for people with brains! (sry for my bad English its my 2nd language) ","1"
"Arrow",2017-06-13," I really liked this show up till the 3rd season. Then it seems it got infected with the SJW bug. Same goes for The Flash and Legends of Tomorrow Every episode has some cultural marxist spin to it. They had an episode about gun controlled that was so flawed it sounded like a twelve year old wrote it. They didn't think people should be allowed to by an AR-15. At the same time he has dozens of M-4's in his secret layer and two of the heroes go around shooting people every episode. The idea that the criminal mafia's and gangs would stop using guns if they were illegal is just one example of why they need to fire the writers. There is numerous episodes in which the women make sexist comments towards men. Of course the men just have to apologize for being born male. SJW's have destroyed movies, video games, and TV shows. There needs to be a great purge in the media and entertainment industries. ","1"
"Arrow",2017-06-02," I have always really enjoyed arrow but I will admit the last couple of seasons were weaker so I am happy to say that season 5 Is a real return to form for the show. The premise of the season sees oliver queen attempt to train a new team of vigilantes in an attempt to stopping a serial killer while trying to be star city's mayor during the day. Stephen amell is oliver queen and he is absolutely fantastic in this role, he totally nails the character and you really empathise with him. At times his character goes through hard times and he totally sells the anguish that he goes through so well and this is probably his best season for a dramatic performance. The supporting cast is used better this time, felicity smoak played by Emily bett Rickards becomes a lot less annoying this season and was used perfectly in her role so she didn't take over the show like I believe she has in previous seasons. Out of the new team I really liked rick Gonzalez take on wild dog and once you learn more about his back story you really do sympathise with him and care about him. David Ramsey is once again back as john diggle and even though he has slightly less to do this season he does a great job in the role especially contrasting Oliver. Prometheus is the villain of the season and I really liked his character, he is a dark reflection of oliver and once his big reveal happens it is even better as you see these two character's going head to head. The story of the season is well done seeing oliver forming these new relationships with people and learning to trust them. Also as mentioned before I feel like the villain fed into the narrative very well and did the job well. Also I actually kind of liked the flashback storyline this season, don't get me wrong it's not as good as the first two seasons but it is pretty fun to watch. The script is really good because this is the darkest of the dctv shows so it's drama is heavily relied upon and I thought really well handled. When the humour is needed it also is done pretty well to help break the tension. The style like most seasons of arrow has great action scenes that feel very gritty and real that sucks you into it, I also really enjoyed the links to the first season that is a big theme of this season. However, my one criticism of this season is that there are a few filler episodes around the half way mark that deviate from the main plot and I didn't enjoy it as much. This is a truly fantastic season of arrow that includes possibly my favourite finale of any of the seasons and the whole season is a must watch for comic book fans. ","9"
"Arrow",2017-06-01," Arrow is A DC TV Show of the superhero character Green Arrow,portrayed by Stephen Amell.I feel that Arrow is the best DC TV show,after which is Flash,Gotham and Legends of Tomorrow.Arrow has great actors,themes as well as good CGI and the villains are great.From Prometheus(portrayed by Josh Segarra-Best villain ever),Deathstroke(Manu Bennett),The dark archer(John Borrowman),followed by Ra' Al Ghul and Damien Darkh,the TV series is filled with action,drama and a little bit comedy.I highly recommend readers of this site to watch this show.However,the images of violence can sometimes be disturbing to some watchers. ","9"
"Arrow",2017-05-10," Before The Flash, I started the Arrowverse with well, this. And certainly my initial impression for the 1st season was highly positive.It is true even in the comics that Green Arrow was Batman with bow and arrows, but through the decades it has it's own nuances. While Oliver Queen's character and motivation isn't as compelling as Bruce Wayne, Ollie became a relevant figure in the DC Universe.4 seasons in and this is where I believe the show succeeds; Arrow the TV show wasn't trying to copy Batman even though on the surface it seemed the same; it tried to be it's own thing and that it works (most of the time and where it counts anyway.)The show does have flaws particularly with regards to the writing on Oliver Queen's love life which is just distracting. I think this is due to the lack of motivation in Oliver Queen's character, something that even the comic book struggles with, so I can close an eye on it.But also due to this, the direction of the show can lose focus at times and not as well paced as it should be. Again, the writers are simply working with what they have and that's not a whole lot compared to the Flash, which is why you will also see some borrowed villains from established Rogue Galleries. The real tragedy here is that while the writers have done a good job in presenting an often forgotten DC hero to a new audience, they haven't been able to build new ground on existing Green Arrow foundation which admittedly, isn't an easy task.But in all intents and purposes, they've succeeded in making Arrow relevant again and that should congratulated. ","7"
"Arrow",2017-05-07," The dialogue alone is disgustingly simplistic and common colloquialisms are misused or just downright opposite of their general meanings. If that isn't enough, the plot is ignorant of its own devices, which their writers seem to forget is what creates a believable and cohesive story line. I generally like well a designed super-hero story. This is neither well designed, nor is it  super-hero . It's more of  stupid-hero , oops I crapped my pants style of non-intellectual storytelling. I gave it 3 stars, because I almost made it through the first half of the second season. Alas, I could no longer accept the horrible dialogue, with so many new plot holes. TO THE WRITERS: you can't mask your incompetence, no matter how many sex scenes, or lesbian kiss scenes you place there to distract from your horrible stupidity, or your lack of understanding of common social behavior when speaking...out loud....to a f-ing audience. People like you are why the avg IQ is steadily dropping, thanks arrow writers... ","3"
"Arrow",2017-05-06," Hi. The Arrow is a Hopeful TV Show Series and i prouded to Director of the this Series. I hope that in the feature we see more Simple TVShow Series and Movies like this to teach our feature children about Kindness, Hope, and other good things to do good and good living. Thanks. ","10"
"Arrow",2017-05-05," I'm only in Season 4, and only watching it while waiting for something better to show up. If you enjoy soap operas but would like them spiced up with repetitive gloomy fight scenes, you'll probably enjoy Arrow. That's assuming you can tolerate interminable flashbacks, lots of whining, shouting and weeping, and almost no humour to break the tedium. There is a bit of magic and high tech wizz bang stuff, and one or two characters occasionally pop in to an episode to lighten the dark mood. However, overall the show is slow, repetitive, angst-ridden, and lacking the spark that other shows of its kind have. Some of the lead characters/heroes are portrayed as being quite stupid, too - that's down to the writers/producers I guess.It's the worst of DC and not a patch on Marvel. ","4"
"Arrow",2017-02-16," I liked this show initially, but after awhile they started getting to be more and more of a soap opera, until season 5 when they just flushed themselves down the toilet. This show is now to become blatant leftist propaganda, starting first with gun control promotion, sacrificing the story to promote a political agenda. Bad form. ","1"
"Arrow",2017-02-10," This Season 5 | Episode 13 made it completely unwatchable. I won't watch any more episodes again. Some really dumb writer wrote this episode and rags contained a nuclear bomb as if it was a boiling milk. What a stu pid idea! That just made it look like a child's joke that ain't funny. I was dragging along with the episodes even though some had pretty bad solution to problems. However, this Season 5 | Episode 13 is the worst. Scratching it from my list. Writer of this show things viewers are as dumb as a pig. What a pathetic story line! Don't waste your time anymore on this show. I'm hanging on the Flash and hopefully, writer of that series is not as dumb as this one. Anywho, I wasted enough time on this and no more. ","1"
"Arrow",2017-02-01," This is the best superhero series that i have ever seen, good job guys!! I love it and can't wait to watch every episode. I was captivated since the release of the pilot episode in season one. The first season continued well, i loved the drama and the ways Oliver and his friends dealt with it. Season two was even better than the first one, i loved the plot twist's, the involvement of Roy Harper as a Arrow's trainee. Since season two i wanted to see Mr Deagle to do more action and I'm glad that my desire was satisfied later in the other seasons. It was very good decision return Sara as the  black canary  and even better idea for her sister continuing her legacy. ","10"
"Arrow",2017-01-27," Don't get me wrong, I enjoy Arrow. But I can't love it. I'm a comic fan, not so much Arrow or most mainstream titles. I love the heroines, and this is where my gripe is..I'm a massive Batgirl fan and i mean all things Batgirl. Birds of Prey second favorite. ( The birds of prey generally consist of. Batgirl, Huntress, Black Canary) many more have filled in as well(Katana, poison Ivy for examples). I also collect Black Canary. The Arrow give's no respect to Dinah Lance.(the black canary). In the real Dc universe, the black canary is considered as one the best and feared martial artists, to such a degree that she holds her own against Batman and most hero's or villains for that matter, and has beaten Arrow more than once, and would take any character on that show..Earth 2 Canary is what most books are based on.. So when I see Felicity Joke being able to knock her out in 1 hit, it make's me wonder if the writers of Arrow even know about the characters they portray. The few episodes they had Huntress(Helena Bertinelli) Who's Batman's and Selina Kyle's daughter also from Earth 2.. Show's they just love throwing any characters in without any real thought.(Mad dog, Mr terrific.. Absolute Joke's) It's like portraying Captain America with a bazooka instead of his shield..Please start showing more respect for the great characters you portray.... ","6"
"Arrow",2017-01-25," This is one of my favourite TV shows of all time. At first, I was skeptical, and only watched it because I was watching Legends, and didn't get a few things. But I am glad I did watch. The first two seasons were bloody brilliant, a perfect ten out of ten. I loved the characters and the plots, and eagerly awaited each episode. Season three was a bit disappointing, at least some of it. The first ten episodes were good, Roy being the Arsenal was bloody brilliant, and I personally loved the new characters of Ray Palmer and Maseo. Yet the entire plot of Oliver becoming Ra's was pretty disappointing though. Season four was just bad. Really the only things I enjoyed in it were the Olicity moments, which in the end ruined the season. Season five has looked promising so far. The only problem I have is that Team Arrow is overcrowded, but I do like the new team. Prometheus is awesome, and it's been a pretty epic ride so far, and I'm looking forward to plenty more. ","9"
"Arrow",2017-01-21," !!! This may contain spoilers !!! I will try to avoid spoilers but just in case... (because I hate spoilers myself). We try to find shows that already have seasons out because we binge-watch and I hate waiting for episodes. We started Arrow late last year and just finished season 4. I agree with several other reviewers about the first two seasons; great! We were hooked through he first two seasons. On that I have to give it a 9. It started going downhill on season 3.If you ever want to enjoy any of these action shows, you simply have to just ignore a certain amount of technical BS. The realities of physics and  it just doesn't work like that  that producers seem to ignore. The thing is that most of us with any sort of technical knowledge have to suffer through producers stupidity, but there comes a point when it becomes so bad that you just cant get past it. Who was it that said;  Truth is stranger than fiction because fiction has to make sense ? Arrow showed promise until there became more and more times I had to ignore stupid decisions from supposedly smart people and the all-to-common trauma to a persons body that you just don't recover from. Another reviewer complained; how do the arrows not come out of the quiver when he flips? that is ridiculous. I could easily design a quiver to hold the arrows -and there may be already some out there. However he also asked how it's possible Arrow pulls out exactly the tip he needs automatically with no apparent choosing? That is a valid question and is one of those things we are forced to overlook. Remember Hawkeye's revolving tip selector in Avengers? Excellent way to address that.Our family started criticizing the show at first for the stupid decisions, The fight scenes became noticeably amateurish and very poorly choreographed. I'm sorry but bringing people back from the dead (I'm talking dead and decomposing)is crossing the line for us. The show just went from being a great super hero action show, and turned into a soap opera complete with shoving gays in the face of my kids. Another thing is consistency. It started out that Arrow had some mad skills and would shoot weapons out of the hands of criminals. He did not hesitate. But it seamed the greater the villain, The more he lost that ability and everyone seamed to stand with there thumbs you-know-where (hesitating I guess for effect)as the villain performed his bad deeds. Too many opportunities were missed to keep you in the mindset that they were skilled operators.Season three was just questionable for us (like a 5 rating), but season four just completely went off the chain with soap opera, lousy fight scenes, stupid decisions and God-like powers leaving us feeling like we've been duped again, sucked in with a good show to hook you so you will sit through their psychotic thinking that they want to shove down your throat.Stop after season two and you will still think it's a good show. Three and four are just down in the gutter. I hope this is informative for you. ","5"
"Arrow",2017-01-18," Before I begin my review, If you are interested in watching the flash / arrow or if you watched the flash. Arrow is the perfect option. It's such a good show full of twists when turns, plot twists and nail-biting moments. If you are deciding whether to watch flash or arrow first I would definitely say arrow as there are spoilers in flash regarding arrow. But this show is a great one. There is barely any humour it is more based on action scenes and intense moments with very view funny moments as the show revolves around a Arrow and him stopping criminals. So in conclusion this show is a great one full of moments that will make you gasp and blow your mind, But if you are looking for a more light-hearted show, this isn't for you. Ahmed ","9"
"Arrow",2016-12-20," I was thrilled with the first two seasons even considering one of my favorite shows. I love the story and the action was entertaining. The main villain Deathstroke was a great villain in both the season and I think he is the best actor in this whole show. But after starting the third season and watching the season, I can say that it is absolutely terrible. The acting and dialogue is on par with Disney channel shows. The plot is so mediocre and in points I was laughing so hard at some of the scenes. Not because they were funny but because they are so terrible. I was even excited because I heard the main villain was Ra's al Ghul. I thought this would be the best season yet, but no I don't want to finish the season. After watching the 2nd season of Daredevil and going to this, it's obvious which is the better show (Daredevil). The positives I can give are the visuals and the villains are somewhat good. I questioned if I actually enjoyed the second season or if I was blind to good TV shows. The only reason I give this 4 stars is because the first two seasons are good and I would recommend you watch them both and skip the rest. ","4"
"Arrow",2016-12-19," I rated this show 5 out of 10. 5 for being interesting to watch Season 1 and 2 but really went downhill from season 3 and 4. The plot was growing strong for the first 2 seasons but what annoyed me the most and made me want to quit this show was Laurel and Felicity.1) Laurel bitches way too much.AND... 2) Oliver has to put up with Laurel's nonsense and bitching after numerous times of being told not to do certain things which get them into trouble. 3) Apparently anyone can be a superhero with just weeks of training. 4) How does Laurel become the Black Canary when she only took boxing lessons? All of a sudden she has the courage to jump off 20 ft roof tops/ swing from buildings, grapple/kick, and learn mix martial arts in just a few weeks? I thought she was a freaken Lawyer man 5) Martial Arts acting really went downhill in season 3 and 4. 6) Felicity and Oliver love scene? The show really made a thing of them two, did they run out of ideas that they went from saving the city for Oliver's dad to falling in love and revolving the show around Felicity? 7) and apparently Felicity can hack into anything at anytime. I am almost done with Season 4 but only continued because I don't want to binge a different show on Netflix while I am still on this one...Also, Thea is hot but also falls under those who learned how to fight in just a short amount of time... ","5"
"Arrow",2016-12-19," I can not but say that I am disappointed with this TV show. First season was quite awesome, all was fine, but then, it kinda lost its purpose and all was about making more money on action and action and action. I really dislike this. Good thing in this TV show was the start, the story, all was okay until some unreal things started to happen. Let me name all of those that I still remember: Oliver can do flips, rolls while no arrow ever fall out, Oliver knows exactly what arrow to take from his quiver even though most of them have different tip, he never draw his arrow first and then walk with it ready, instead, he walk with empty bow and then draws the arrow against several armed people who , as it seems, always miss him. How can a special forces team miss the guy with the arrow? The moment he moves his hand back to draw an arrow, special forces unit would kill him for sure in real life. OK, we get it, he is super fast archer even though it doesn't look like that. What else? He manages to kill the Ra's Al Ghul. This is so pathetic. Think about this, a leader of assassins talk to Oliver queen instead of simply killing him while he had a chance... That's so lame. Another crap moments were when unreal things started happening: Flash pops up, the CEO with super tech suit, Felicity who is obviously the master of everything and best hacker in the world. Please... If you want to watch this TV show, watch only first season, others are just NO. ","4"
